DATEenvoi;cardkey;Lot;Typquest;Satisfaction;Recommandation;Detracteur;Neutre;Promoteur;week;CA
2017-03;262;1;1;2;8;0;1;0;19/03/2017;108.292004
2017-03;415;1;1;1;9;0;0;1;19/03/2017;120.3802286
2017-03;117;3;5;1;7;0;1;0;19/03/2017;106.3017039
2017-03;370;2;1;1;10;0;0;1;19/03/2017;130.8480883
2017-03;467;1;3;1;9;0;0;1;19/03/2017;132.4480011
2017-03;69;2;1;2;7;0;1;0;19/03/2017;95.03228735
2017-03;48;1;1;2;6;1;0;0;19/03/2017;44.04551634
2017-03;276;3;5;4;1;1;0;0;19/03/2017;69.0241308
2017-03;456;2;1;1;10;0;0;1;19/03/2017;134.0488418
2017-03;18;3;5;1;8;0;1;0;19/03/2017;92.24864695
2017-03;298;2;1;4;2;1;0;0;19/03/2017;70.28493968
2017-03;330;3;5;3;5;1;0;0;19/03/2017;69.05692056
2017-03;17;1;2;2;8;0;1;0;19/03/2017;97.15824045
2017-03;260;2;1;1;7;0;1;0;19/03/2017;89.79952153
2017-03;476;3;5;1;10;0;0;1;19/03/2017;118.0031267
2017-03;389;1;2;3;3;1;0;0;19/03/2017;45.06559708
2017-03;464;2;1;1;10;0;0;1;19/03/2017;113.0383421
2017-03;372;1;3;1;7;0;1;0;19/03/2017;109.0034753
2017-03;469;2;1;1;7;0;1;0;19/03/2017;91.1101699
2017-03;281;2;1;1;9;0;0;1;19/03/2017;149.4999732
2017-03;402;2;1;1;10;0;0;1;19/03/2017;148.926093
2017-03;267;2;1;2;10;0;0;1;19/03/2017;130.0140399
2017-03;189;1;3;2;7;0;1;0;19/03/2017;104.5875406
2017-03;9;2;1;2;10;0;0;1;19/03/2017;163.4866606
2017-03;200;2;1;3;4;1;0;0;19/03/2017;60.33614287
2017-03;105;2;1;2;5;1;0;0;19/03/2017;79.92755439
2017-03;87;2;1;1;8;0;1;0;19/03/2017;96.38555768
2017-03;355;3;5;4;3;1;0;0;19/03/2017;50.02998173
2017-03;343;1;4;2;7;0;1;0;19/03/2017;103.3629525
2017-03;326;2;1;3;1;1;0;0;19/03/2017;79.81856413
2017-03;36;1;2;2;9;0;0;1;19/03/2017;132.8277862
2017-03;334;3;5;1;7;0;1;0;19/03/2017;99.78951403
2017-03;204;1;1;1;10;0;0;1;19/03/2017;159.8819296
2017-03;67;2;1;4;2;1;0;0;19/03/2017;73.33444426
2017-03;378;2;1;2;7;0;1;0;19/03/2017;103.2856085
2017-03;405;1;1;1;10;0;0;1;19/03/2017;113.2986632
2017-03;308;3;5;1;9;0;0;1;19/03/2017;142.673837
2017-03;253;1;4;2;9;0;0;1;19/03/2017;151.072443
2017-03;306;2;1;1;9;0;0;1;19/03/2017;119.4812565
2017-03;228;3;5;1;8;0;1;0;19/03/2017;89.955929
2017-03;312;2;1;1;10;0;0;1;19/03/2017;143.8923022
2017-03;433;1;4;2;9;0;0;1;19/03/2017;123.6032802
2017-03;43;1;3;2;7;0;1;0;19/03/2017;102.5026579
2017-03;7;1;2;1;8;0;1;0;19/03/2017;93.1533358
2017-03;13;1;2;1;8;0;1;0;19/03/2017;103.0967064
2017-03;480;1;4;2;8;0;1;0;19/03/2017;94.37574459
2017-03;121;2;1;4;1;1;0;0;19/03/2017;46.5946433
2017-03;224;3;5;2;10;0;0;1;19/03/2017;133.6215221
2017-03;403;1;4;2;8;0;1;0;19/03/2017;102.0954599
2017-03;56;3;5;2;7;0;1;0;19/03/2017;106.1734837
2017-03;381;1;2;1;7;0;1;0;19/03/2017;103.8290578
2017-03;94;3;5;2;7;0;1;0;19/03/2017;108.6204803
2017-03;158;1;3;1;10;0;0;1;19/03/2017;134.0054861
2017-03;238;2;1;1;7;0;1;0;19/03/2017;97.702197
2017-03;490;2;1;2;7;0;1;0;19/03/2017;99.86306404
2017-03;237;1;1;2;10;0;0;1;19/03/2017;128.8689247
2017-03;63;2;1;1;10;0;0;1;19/03/2017;124.3424989
2017-03;403;2;1;2;8;0;1;0;19/03/2017;102.4633118
2017-03;50;1;4;1;8;0;1;0;19/03/2017;90.29147613
2017-03;79;1;3;2;10;0;0;1;19/03/2017;129.8499982
2017-03;140;1;1;1;7;0;1;0;19/03/2017;90.56232923
2017-03;213;3;5;2;10;0;0;1;19/03/2017;146.7004833
2017-03;441;2;1;1;7;0;1;0;19/03/2017;109.6746308
2017-03;392;3;5;4;2;1;0;0;19/03/2017;81.88642816
2017-03;303;1;2;1;7;0;1;0;19/03/2017;94.87208741
2017-03;126;2;1;1;9;0;0;1;19/03/2017;102.6293087
2017-03;216;2;1;2;9;0;0;1;19/03/2017;106.9062818
2017-03;31;2;1;2;10;0;0;1;19/03/2017;156.3262986
2017-03;105;3;5;2;9;0;0;1;19/03/2017;120.1214986
2017-03;368;3;5;2;8;0;1;0;19/03/2017;90.40259915
2017-03;219;1;3;1;9;0;0;1;19/03/2017;112.1933137
2017-03;345;3;5;3;5;1;0;0;19/03/2017;74.85708781
2017-03;175;1;1;2;8;0;1;0;19/03/2017;108.9258465
2017-03;463;1;4;1;10;0;0;1;19/03/2017;135.3989902
2017-03;392;1;1;2;8;0;1;0;19/03/2017;103.9796669
2017-03;138;2;1;1;8;0;1;0;19/03/2017;96.69673476
2017-03;28;2;1;2;7;0;1;0;19/03/2017;108.253921
2017-03;98;3;5;2;10;0;0;1;19/03/2017;106.47935
2017-03;330;2;1;4;2;1;0;0;19/03/2017;54.13779301
2017-03;285;1;4;2;8;0;1;0;19/03/2017;103.9688237
2017-03;39;2;1;1;8;0;1;0;19/03/2017;89.98617921
2017-03;327;2;1;1;10;0;0;1;19/03/2017;148.9861731
2017-03;272;3;5;1;10;0;0;1;19/03/2017;127.9370353
2017-03;487;3;5;2;9;0;0;1;19/03/2017;128.7949589
2017-03;153;2;1;2;7;0;1;0;19/03/2017;104.9307205
2017-03;39;2;1;1;7;0;1;0;19/03/2017;94.02907517
2017-03;47;2;1;1;8;0;1;0;19/03/2017;107.5348589
2017-03;163;2;1;1;9;0;0;1;19/03/2017;134.9016808
2017-03;268;2;1;2;7;0;1;0;19/03/2017;100.3115518
2017-03;327;3;5;2;8;0;1;0;19/03/2017;95.42163345
2017-03;197;3;5;2;10;0;0;1;19/03/2017;163.4058677
2017-03;94;1;2;3;5;1;0;0;19/03/2017;79.76123502
2017-03;291;3;5;2;7;0;1;0;19/03/2017;102.0861253
2017-03;319;1;4;3;2;1;0;0;19/03/2017;75.89667226
2017-03;402;3;5;2;10;0;0;1;19/03/2017;148.1793251
2017-03;204;1;3;3;3;1;0;0;19/03/2017;55.3730228
2017-03;208;3;5;2;8;0;1;0;19/03/2017;95.79672886
2017-03;213;2;1;2;8;0;1;0;19/03/2017;104.8447513
2017-03;499;1;3;1;10;0;0;1;19/03/2017;107.0091242
2017-03;134;2;1;1;7;0;1;0;19/03/2017;96.81949081
2017-03;437;2;1;1;8;0;1;0;19/03/2017;95.2242796
2017-03;98;3;5;1;8;0;1;0;19/03/2017;109.9268284
2017-03;448;1;1;1;10;0;0;1;19/03/2017;119.2410032
2017-03;473;2;1;2;8;0;1;0;19/03/2017;102.7847479
2017-03;218;1;4;2;10;0;0;1;19/03/2017;162.7909569
2017-03;244;1;3;2;10;0;0;1;19/03/2017;129.7059755
2017-03;355;2;1;1;9;0;0;1;19/03/2017;121.8932736
2017-03;243;3;5;1;10;0;0;1;19/03/2017;137.6000704
2017-03;136;2;1;3;4;1;0;0;19/03/2017;62.43790919
2017-03;223;2;1;4;3;1;0;0;19/03/2017;94.33167366
2017-03;299;1;3;2;8;0;1;0;19/03/2017;109.9288538
2017-03;394;1;1;3;5;1;0;0;19/03/2017;81.26471774
2017-03;463;3;5;2;8;0;1;0;19/03/2017;94.44800973
2017-03;29;2;1;2;7;0;1;0;26/03/2017;106.5345012
2017-03;99;1;3;2;10;0;0;1;26/03/2017;115.1134346
2017-03;85;1;2;1;8;0;1;0;26/03/2017;109.0214472
2017-03;45;3;5;2;7;0;1;0;26/03/2017;101.6262438
2017-03;296;3;5;3;2;1;0;0;26/03/2017;97.61821137
2017-03;240;2;1;1;8;0;1;0;26/03/2017;89.82154406
2017-03;149;2;1;1;9;0;0;1;26/03/2017;147.0620597
2017-03;99;1;4;2;9;0;0;1;26/03/2017;144.0997128
2017-03;412;3;5;4;4;1;0;0;26/03/2017;67.2804024
2017-03;378;3;5;1;10;0;0;1;26/03/2017;144.4775889
2017-03;165;1;3;4;3;1;0;0;26/03/2017;77.83386982
2017-03;447;1;2;4;3;1;0;0;26/03/2017;83.108388
2017-03;53;1;1;1;10;0;0;1;26/03/2017;156.1433618
2017-03;336;3;5;1;8;0;1;0;26/03/2017;99.57549392
2017-03;472;1;2;2;8;0;1;0;26/03/2017;95.55494641
2017-03;378;2;1;3;3;1;0;0;26/03/2017;39.56416216
2017-03;72;1;2;1;7;0;1;0;26/03/2017;102.0047678
2017-03;193;1;1;1;7;0;1;0;26/03/2017;91.33812674
2017-03;327;3;5;1;7;0;1;0;26/03/2017;97.8431882
2017-03;379;3;5;4;4;1;0;0;26/03/2017;69.20629935
2017-03;208;1;2;1;8;0;1;0;26/03/2017;104.0932697
2017-03;49;1;3;3;3;1;0;0;26/03/2017;50.65631644
2017-03;351;1;1;2;7;0;1;0;26/03/2017;99.71720019
2017-03;97;2;1;1;10;0;0;1;26/03/2017;112.5425335
2017-03;416;3;5;2;7;0;1;0;26/03/2017;104.0638817
2017-03;41;1;4;1;8;0;1;0;26/03/2017;103.0668931
2017-03;204;1;4;1;7;0;1;0;26/03/2017;99.01082248
2017-03;121;1;4;4;4;1;0;0;26/03/2017;47.52937561
2017-03;364;3;5;2;10;0;0;1;26/03/2017;121.9369585
2017-03;250;1;3;2;10;0;0;1;26/03/2017;136.7603794
2017-03;255;3;5;1;10;0;0;1;26/03/2017;156.6201059
2017-03;454;3;5;2;8;0;1;0;26/03/2017;93.00361061
2017-03;191;3;5;2;10;0;0;1;26/03/2017;150.3414314
2017-03;241;3;5;2;9;0;0;1;26/03/2017;119.4559966
2017-03;356;2;1;2;9;0;0;1;26/03/2017;122.6136783
2017-03;306;2;1;1;9;0;0;1;26/03/2017;140.084393
2017-03;379;3;5;1;9;0;0;1;26/03/2017;119.1075881
2017-03;157;2;1;2;10;0;0;1;26/03/2017;151.485492
2017-03;394;1;2;2;10;0;0;1;26/03/2017;133.5242906
2017-03;10;1;3;2;9;0;0;1;26/03/2017;137.2938023
2017-03;105;3;5;2;8;0;1;0;26/03/2017;92.27300842
2017-03;161;3;5;1;9;0;0;1;26/03/2017;117.914049
2017-03;418;3;5;1;8;0;1;0;26/03/2017;89.80836721
2017-03;442;1;4;2;10;0;0;1;26/03/2017;142.5077743
2017-03;442;1;2;1;10;0;0;1;26/03/2017;121.0692672
2017-03;33;3;5;2;8;0;1;0;26/03/2017;101.3743647
2017-03;31;3;5;1;10;0;0;1;26/03/2017;147.9558175
2017-03;460;3;5;3;6;1;0;0;26/03/2017;62.28740547
2017-03;399;1;4;1;9;0;0;1;26/03/2017;159.8505875
2017-03;268;2;1;2;7;0;1;0;26/03/2017;107.1900635
2017-03;18;3;5;2;9;0;0;1;26/03/2017;164.7578304
2017-03;252;2;1;2;7;0;1;0;26/03/2017;106.8471453
2017-03;321;3;5;4;1;1;0;0;26/03/2017;52.68769037
2017-03;140;1;2;3;2;1;0;0;26/03/2017;72.72580233
2017-03;290;2;1;2;9;0;0;1;26/03/2017;113.3309594
2017-03;459;1;4;2;7;0;1;0;26/03/2017;104.5713659
2017-03;475;3;5;2;10;0;0;1;26/03/2017;162.148953
2017-03;394;1;4;2;10;0;0;1;26/03/2017;142.2477585
2017-03;65;2;1;4;2;1;0;0;26/03/2017;47.06226976
2017-03;26;2;1;2;9;0;0;1;26/03/2017;134.8411075
2017-03;489;3;5;2;10;0;0;1;26/03/2017;136.1483613
2017-03;319;3;5;2;8;0;1;0;26/03/2017;103.8597831
2017-03;347;1;3;1;8;0;1;0;26/03/2017;90.37828205
2017-03;487;2;1;2;5;1;0;0;26/03/2017;40.50520521
2017-03;23;3;5;1;7;0;1;0;26/03/2017;105.684679
2017-03;11;2;1;2;7;0;1;0;26/03/2017;109.7640955
2017-03;387;2;1;2;9;0;0;1;26/03/2017;129.5689503
2017-03;258;2;1;4;3;1;0;0;26/03/2017;79.66424027
2017-03;308;1;4;2;9;0;0;1;26/03/2017;144.7630865
2017-03;124;1;2;1;8;0;1;0;26/03/2017;106.7515094
2017-03;18;3;5;4;4;1;0;0;26/03/2017;61.60779529
2017-03;261;2;1;1;8;0;1;0;26/03/2017;103.9831656
2017-03;439;2;1;2;7;0;1;0;26/03/2017;101.8083792
2017-03;327;2;1;2;7;0;1;0;26/03/2017;95.24179662
2017-03;354;3;5;1;7;0;1;0;26/03/2017;95.11451646
2017-03;164;2;1;1;10;0;0;1;26/03/2017;134.4040079
2017-03;183;1;2;4;1;1;0;0;26/03/2017;75.55317185
2017-03;319;1;1;1;10;0;0;1;26/03/2017;139.4884611
2017-03;152;2;1;3;6;1;0;0;26/03/2017;77.63103031
2017-03;405;2;1;1;10;0;0;1;26/03/2017;122.0760795
2017-03;334;3;5;2;7;0;1;0;26/03/2017;109.8592149
2017-03;144;2;1;1;10;0;0;1;26/03/2017;133.9495249
2017-03;125;2;1;2;8;0;1;0;26/03/2017;106.8066891
2017-03;430;3;5;2;10;0;0;1;26/03/2017;119.8968268
2017-03;335;2;1;1;9;0;0;1;26/03/2017;120.9264395
2017-03;306;1;1;3;6;1;0;0;26/03/2017;55.00793752
2017-03;262;3;5;1;10;0;0;1;26/03/2017;163.3116969
2017-03;265;2;1;1;10;0;0;1;26/03/2017;148.6080673
2017-03;85;2;1;1;8;0;1;0;26/03/2017;108.1036123
2017-03;143;1;2;1;9;0;0;1;26/03/2017;131.8830524
2017-03;433;2;1;4;4;1;0;0;26/03/2017;44.82016998
2017-03;208;3;5;2;10;0;0;1;26/03/2017;110.972469
2017-03;419;2;1;2;9;0;0;1;26/03/2017;118.3859587
2017-03;42;3;5;2;7;0;1;0;26/03/2017;108.8404394
2017-03;182;1;3;3;5;1;0;0;26/03/2017;91.48853911
2017-03;441;3;5;1;9;0;0;1;26/03/2017;125.0008832
2017-03;391;1;3;1;7;0;1;0;26/03/2017;93.15525312
2017-03;443;1;1;1;10;0;0;1;26/03/2017;123.8675217
2017-03;80;1;1;2;10;0;0;1;26/03/2017;112.3382941
2017-03;484;3;5;4;3;1;0;0;26/03/2017;81.07815507
2017-03;472;2;1;1;10;0;0;1;26/03/2017;144.391482
2017-03;232;3;5;3;4;1;0;0;26/03/2017;67.77376153
2017-03;313;3;5;1;9;0;0;1;26/03/2017;104.1936108
2017-03;355;2;1;1;7;0;1;0;26/03/2017;107.3217512
2017-03;373;2;1;2;7;0;1;0;26/03/2017;102.489807
2017-03;165;2;1;3;2;1;0;0;26/03/2017;76.95956026
2017-03;275;1;4;2;9;0;0;1;26/03/2017;157.11603
2017-03;210;3;5;4;1;1;0;0;26/03/2017;70.36084278
2017-03;289;3;5;1;8;0;1;0;26/03/2017;92.045827
2017-03;447;1;3;3;3;1;0;0;26/03/2017;52.27505389
2017-03;272;2;1;4;3;1;0;0;26/03/2017;62.11337796
2017-03;252;2;1;1;10;0;0;1;26/03/2017;122.4268273
2017-03;381;3;5;1;7;0;1;0;26/03/2017;89.77163265
2017-03;445;1;3;2;8;0;1;0;26/03/2017;104.6164796
2017-03;162;3;5;1;9;0;0;1;26/03/2017;120.9659874
2017-03;261;3;5;2;8;0;1;0;26/03/2017;97.49305858
2017-03;72;1;4;1;8;0;1;0;26/03/2017;104.1763386
2017-03;68;3;5;2;7;0;1;0;26/03/2017;104.4692141
2017-03;203;2;1;2;7;0;1;0;26/03/2017;97.51628347
2017-03;114;2;1;1;8;0;1;0;26/03/2017;99.317348
2017-03;340;2;1;1;9;0;0;1;26/03/2017;141.8869403
2017-03;461;2;1;2;7;0;1;0;26/03/2017;94.08378839
2017-03;11;2;1;2;7;0;1;0;26/03/2017;109.5028918
2017-03;453;2;1;1;7;0;1;0;26/03/2017;105.4814419
2017-03;416;3;5;2;9;0;0;1;26/03/2017;149.5296906
2017-03;287;1;4;1;9;0;0;1;02/04/2017;136.091507
2017-03;239;3;5;1;7;0;1;0;02/04/2017;93.78171063
2017-03;194;3;5;2;9;0;0;1;02/04/2017;146.2799621
2017-03;101;3;5;1;9;0;0;1;02/04/2017;110.2777611
2017-03;80;2;1;1;8;0;1;0;02/04/2017;90.76941826
2017-03;198;3;5;1;8;0;1;0;02/04/2017;95.7772896
2017-03;353;2;1;2;6;1;0;0;02/04/2017;76.88434831
2017-03;82;1;3;2;7;0;1;0;02/04/2017;94.3889433
2017-03;452;1;3;2;8;0;1;0;02/04/2017;98.55135528
2017-03;113;1;3;4;1;1;0;0;02/04/2017;82.90106373
2017-03;53;2;1;2;10;0;0;1;02/04/2017;135.6241275
2017-03;52;3;5;1;10;0;0;1;02/04/2017;153.2963457
2017-03;398;3;5;1;9;0;0;1;02/04/2017;162.4087088
2017-03;205;1;2;1;9;0;0;1;02/04/2017;142.4585987
2017-03;130;3;5;4;4;1;0;0;02/04/2017;52.93418567
2017-03;285;1;3;1;10;0;0;1;02/04/2017;128.9393379
2017-03;436;1;2;3;4;1;0;0;02/04/2017;63.96970699
2017-03;288;1;4;1;9;0;0;1;02/04/2017;148.3584609
2017-03;133;3;5;3;2;1;0;0;02/04/2017;83.57478675
2017-03;208;3;5;1;9;0;0;1;02/04/2017;128.8744505
2017-03;140;3;5;1;9;0;0;1;02/04/2017;103.4993217
2017-03;221;1;4;1;7;0;1;0;02/04/2017;102.9363524
2017-03;445;1;2;2;10;0;0;1;02/04/2017;128.2799317
2017-03;271;2;1;1;7;0;1;0;02/04/2017;92.90124051
2017-03;424;3;5;2;7;0;1;0;02/04/2017;91.29727036
2017-03;330;1;2;2;6;1;0;0;02/04/2017;42.65244103
2017-03;430;1;1;1;7;0;1;0;02/04/2017;103.3248015
2017-03;352;2;1;2;7;0;1;0;02/04/2017;97.35750727
2017-03;437;1;4;1;7;0;1;0;02/04/2017;110.0336405
2017-03;334;3;5;1;9;0;0;1;02/04/2017;128.7040114
2017-03;49;3;5;2;9;0;0;1;02/04/2017;106.2936937
2017-03;459;3;5;3;1;1;0;0;02/04/2017;35.39408158
2017-03;407;2;1;1;10;0;0;1;02/04/2017;138.5150836
2017-03;169;2;1;1;9;0;0;1;02/04/2017;103.1172247
2017-03;34;1;1;2;7;0;1;0;02/04/2017;100.7035602
2017-03;340;2;1;3;4;1;0;0;02/04/2017;54.38107687
2017-03;355;2;1;2;9;0;0;1;02/04/2017;119.9857272
2017-03;319;3;5;2;8;0;1;0;02/04/2017;96.76272297
2017-03;124;1;3;4;4;1;0;0;02/04/2017;64.6492333
2017-03;322;1;1;2;8;0;1;0;02/04/2017;103.2659599
2017-03;315;1;1;1;10;0;0;1;02/04/2017;155.0281544
2017-03;396;3;5;1;7;0;1;0;02/04/2017;102.5784398
2017-03;457;2;1;1;8;0;1;0;02/04/2017;108.2365699
2017-03;267;2;1;3;2;1;0;0;02/04/2017;76.38591111
2017-03;307;2;1;1;8;0;1;0;02/04/2017;99.42520047
2017-03;370;3;5;1;8;0;1;0;02/04/2017;108.9619033
2017-03;355;2;1;3;5;1;0;0;02/04/2017;96.96696801
2017-03;41;1;3;3;4;1;0;0;02/04/2017;56.77838364
2017-03;471;3;5;1;7;0;1;0;02/04/2017;99.89997214
2017-03;389;2;1;3;4;1;0;0;02/04/2017;77.72747728
2017-03;55;3;5;2;10;0;0;1;02/04/2017;119.0555071
2017-03;114;3;5;1;7;0;1;0;02/04/2017;91.77480595
2017-03;178;2;1;2;10;0;0;1;02/04/2017;148.4653091
2017-03;167;1;4;3;2;1;0;0;02/04/2017;35.07332374
2017-03;159;1;2;2;9;0;0;1;02/04/2017;155.9213931
2017-04;238;3;5;1;9;0;0;1;02/04/2017;124.6018349
2017-04;215;2;1;1;8;0;1;0;02/04/2017;105.1355014
2017-04;164;3;5;2;10;0;0;1;02/04/2017;149.4406151
2017-04;294;3;5;2;7;0;1;0;02/04/2017;98.50700012
2017-04;39;3;5;2;9;0;0;1;02/04/2017;155.0224934
2017-04;60;2;1;2;9;0;0;1;02/04/2017;120.9471789
2017-04;247;2;1;3;2;1;0;0;02/04/2017;74.36940044
2017-04;294;2;1;2;7;0;1;0;02/04/2017;105.0508422
2017-04;26;3;5;1;9;0;0;1;02/04/2017;166.1357762
2017-04;60;3;5;1;8;0;1;0;02/04/2017;108.1888273
2017-04;299;2;1;2;7;0;1;0;02/04/2017;95.02326244
2017-04;152;2;1;2;7;0;1;0;02/04/2017;104.6798301
2017-04;143;2;1;2;8;0;1;0;02/04/2017;91.81658388
2017-04;455;1;4;4;4;1;0;0;02/04/2017;81.46537442
2017-04;253;1;1;4;2;1;0;0;02/04/2017;67.89231474
2017-04;240;1;1;1;10;0;0;1;02/04/2017;115.1968792
2017-04;59;3;5;2;10;0;0;1;02/04/2017;149.3394167
2017-04;104;1;3;2;10;0;0;1;02/04/2017;160.7450786
2017-04;204;2;1;1;8;0;1;0;02/04/2017;96.13304192
2017-04;331;1;1;1;9;0;0;1;02/04/2017;133.4854969
2017-04;350;3;5;1;9;0;0;1;02/04/2017;125.2126504
2017-04;451;3;5;1;10;0;0;1;02/04/2017;110.6868753
2017-04;16;3;5;1;10;0;0;1;02/04/2017;150.6972032
2017-04;108;2;1;4;3;1;0;0;02/04/2017;55.62796018
2017-04;485;3;5;2;7;0;1;0;02/04/2017;91.47332306
2017-04;386;1;3;2;9;0;0;1;02/04/2017;144.0433839
2017-04;264;3;5;3;1;1;0;0;02/04/2017;63.32541878
2017-04;350;1;4;2;10;0;0;1;02/04/2017;114.7698374
2017-04;360;3;5;2;9;0;0;1;02/04/2017;111.1967095
2017-04;284;1;3;1;7;0;1;0;02/04/2017;108.2787723
2017-04;257;3;5;2;7;0;1;0;02/04/2017;96.35961159
2017-04;497;1;3;2;8;0;1;0;02/04/2017;99.3102741
2017-04;84;1;1;2;9;0;0;1;02/04/2017;125.8721349
2017-04;373;1;1;4;2;1;0;0;02/04/2017;49.67787425
2017-04;420;2;1;2;7;0;1;0;02/04/2017;99.20987726
2017-04;308;2;1;1;9;0;0;1;02/04/2017;143.4899916
2017-04;95;3;5;1;10;0;0;1;02/04/2017;120.8410203
2017-04;470;1;1;2;8;0;1;0;02/04/2017;93.36155128
2017-04;214;2;1;1;9;0;0;1;02/04/2017;149.4613652
2017-04;370;1;4;3;2;1;0;0;02/04/2017;60.35367325
2017-04;97;1;1;1;7;0;1;0;02/04/2017;93.21214734
2017-04;442;3;5;3;3;1;0;0;02/04/2017;75.88647657
2017-04;237;1;3;2;5;1;0;0;02/04/2017;76.18930704
2017-04;321;1;3;1;10;0;0;1;02/04/2017;142.2606306
2017-04;159;2;1;1;7;0;1;0;02/04/2017;107.2637842
2017-04;458;3;5;1;10;0;0;1;02/04/2017;113.8959017
2017-04;363;1;2;1;8;0;1;0;02/04/2017;105.7285227
2017-04;145;1;2;1;10;0;0;1;02/04/2017;148.8543616
2017-04;100;2;1;1;10;0;0;1;02/04/2017;151.9738946
2017-04;166;1;4;2;7;0;1;0;02/04/2017;93.01340797
2017-04;295;1;2;3;3;1;0;0;02/04/2017;58.14735903
2017-04;287;3;5;2;9;0;0;1;02/04/2017;115.5688586
2017-04;228;2;1;1;9;0;0;1;02/04/2017;130.3344236
2017-04;410;2;1;2;6;1;0;0;02/04/2017;86.6603739
2017-04;339;1;4;1;8;0;1;0;02/04/2017;92.36717881
2017-04;96;1;1;1;7;0;1;0;02/04/2017;100.7525415
2017-04;295;1;1;1;7;0;1;0;02/04/2017;96.8112521
2017-04;132;1;2;3;1;1;0;0;02/04/2017;71.44893572
2017-04;69;3;5;2;7;0;1;0;02/04/2017;90.88384233
2017-04;309;1;3;2;9;0;0;1;02/04/2017;109.780665
2017-04;453;2;1;2;6;1;0;0;02/04/2017;58.49997991
2017-04;149;1;2;2;9;0;0;1;02/04/2017;119.8183072
2017-04;390;2;1;1;7;0;1;0;02/04/2017;93.88612173
2017-04;163;2;1;2;9;0;0;1;02/04/2017;122.9535271
2017-04;189;2;1;2;8;0;1;0;02/04/2017;91.39542453
2017-04;257;1;3;2;6;1;0;0;02/04/2017;66.16440386
2017-04;425;1;4;2;7;0;1;0;02/04/2017;91.14527291
2017-04;325;3;5;1;7;0;1;0;02/04/2017;95.40941245
2017-04;379;1;3;3;3;1;0;0;02/04/2017;75.43017607
2017-04;225;2;1;2;7;0;1;0;02/04/2017;96.40753559
2017-04;29;2;1;1;10;0;0;1;09/04/2017;157.9504377
2017-04;21;3;5;2;9;0;0;1;09/04/2017;134.7026313
2017-04;331;1;4;1;10;0;0;1;09/04/2017;155.3273214
2017-04;267;1;1;1;8;0;1;0;09/04/2017;104.2660771
2017-04;415;2;1;2;9;0;0;1;09/04/2017;122.3611943
2017-04;481;1;1;2;10;0;0;1;09/04/2017;124.0622714
2017-04;265;1;2;1;7;0;1;0;09/04/2017;103.4454385
2017-04;183;3;5;3;4;1;0;0;09/04/2017;91.60824619
2017-04;210;2;1;3;6;1;0;0;09/04/2017;74.46145891
2017-04;495;3;5;1;9;0;0;1;09/04/2017;145.568623
2017-04;112;1;1;1;9;0;0;1;09/04/2017;122.6337693
2017-04;421;3;5;3;1;1;0;0;09/04/2017;63.98555575
2017-04;133;3;5;1;9;0;0;1;09/04/2017;143.3721512
2017-04;403;3;5;2;8;0;1;0;09/04/2017;101.159712
2017-04;290;2;1;1;9;0;0;1;09/04/2017;121.2694092
2017-04;34;3;5;1;8;0;1;0;09/04/2017;103.6980639
2017-04;328;1;1;4;2;1;0;0;09/04/2017;73.11145088
2017-04;48;3;5;2;10;0;0;1;09/04/2017;143.6192614
2017-04;116;3;5;1;10;0;0;1;09/04/2017;161.582439
2017-04;328;1;4;1;10;0;0;1;09/04/2017;125.2189688
2017-04;20;3;5;2;8;0;1;0;09/04/2017;98.32223811
2017-04;332;2;1;1;8;0;1;0;09/04/2017;100.3126483
2017-04;342;1;2;1;9;0;0;1;09/04/2017;126.6523353
2017-04;68;1;3;2;5;1;0;0;09/04/2017;94.81792834
2017-04;373;1;2;3;1;1;0;0;09/04/2017;70.168763
2017-04;461;2;1;1;8;0;1;0;09/04/2017;109.649802
2017-04;438;3;5;2;10;0;0;1;09/04/2017;154.6177134
2017-04;426;1;3;1;8;0;1;0;09/04/2017;94.21070864
2017-04;157;3;5;1;9;0;0;1;09/04/2017;152.645096
2017-04;134;1;2;2;7;0;1;0;09/04/2017;96.54325164
2017-04;165;1;3;2;7;0;1;0;09/04/2017;90.85386161
2017-04;50;3;5;1;8;0;1;0;09/04/2017;108.3076959
2017-04;216;1;1;1;9;0;0;1;09/04/2017;164.5068963
2017-04;27;1;4;2;9;0;0;1;09/04/2017;119.991429
2017-04;350;3;5;1;8;0;1;0;09/04/2017;109.5094444
2017-04;465;3;5;1;7;0;1;0;09/04/2017;109.6904089
2017-04;53;1;2;1;7;0;1;0;09/04/2017;101.320441
2017-04;306;2;1;2;7;0;1;0;09/04/2017;98.98374838
2017-04;232;2;1;1;9;0;0;1;09/04/2017;146.5135217
2017-04;331;2;1;2;5;1;0;0;09/04/2017;74.14599508
2017-04;14;3;5;2;9;0;0;1;09/04/2017;156.1148477
2017-04;412;2;1;2;8;0;1;0;09/04/2017;94.59263704
2017-04;192;1;1;1;8;0;1;0;09/04/2017;95.86051004
2017-04;41;3;5;1;10;0;0;1;09/04/2017;121.6387723
2017-04;254;3;5;1;8;0;1;0;09/04/2017;97.73704224
2017-04;391;1;4;1;7;0;1;0;09/04/2017;106.0097166
2017-04;414;1;2;2;9;0;0;1;09/04/2017;117.8955815
